username,date_month,user_classification,is_data_user
user_0043,2025-11,Sleeper,False
user_0583,2025-06,Basic,True
user_0791,2025-02,Advanced,True
user_0381,2025-03,Intermediate,True
user_0731,2025-10,Intermediate,True
user_0217,2025-04,Basic,True
user_0283,2025-06,Beginner,True
user_0410,2025-03,Advanced,True
user_0438,2025-10,No Use,False
user_0331,2025-06,Basic,True
user_0466,2025-06,Basic,True
user_0383,2025-07,Basic,True
user_0380,2025-10,Advanced,True
user_0495,2025-03,Intermediate,True
user_0435,2025-10,Advanced,True
user_0484,2025-09,Basic,True
user_0350,2025-08,Sleeper,False
user_0104,2025-07,No Use,False
user_0333,2025-01,Champion,True
user_0629,2025-07,Sleeper,False
user_0066,2025-04,Intermediate,True
user_0360,2025-01,Beginner,True
user_0163,2025-06,Beginner,True
user_0557,2025-04,Basic,True
user_0736,2025-03,No Use,False
user_0547,2025-12,Advanced,True
user_0420,2025-06,Beginner,True
user_0040,2025-03,Basic,True
user_0438,2025-02,Sleeper,False
user_0012,2025-12,No Use,False
user_0499,2025-03,Beginner,True
user_0247,2025-09,Sleeper,False
user_0075,2025-03,Sleeper,False
user_0217,2025-05,Basic,True
user_0147,2025-08,Beginner,True
user_0475,2025-03,Intermediate,True
user_0646,2025-05,Intermediate,True
user_0293,2025-02,No Use,False
user_0658,2025-05,Beginner,True
user_0200,2025-04,No Use,False
user_0009,2025-12,No Use,False
user_0662,2025-04,No Use,False
user_0487,2025-05,Basic,True
user_0448,2025-11,No Use,False
user_0597,2025-04,Sleeper,False
user_0127,2025-06,Beginner,True
user_0380,2025-09,Advanced,True
user_0299,2025-11,Intermediate,True
user_0453,2025-09,Advanced,True
user_0007,2025-10,Basic,True
user_0385,2025-08,No Use,False
user_0729,2025-07,Basic,True
user_0143,2025-03,Beginner,True
user_0221,2025-07,Intermediate,True
user_0175,2025-05,Beginner,True
user_0063,2025-08,Intermediate,True
user_0178,2025-05,Intermediate,True
user_0483,2025-05,Beginner,True
user_0722,2025-11,Intermediate,True
user_0619,2025-06,No Use,False
user_0081,2025-05,Basic,True
user_0031,2025-03,Beginner,True
user_0651,2025-01,Advanced,True
user_0021,2025-12,Sleeper,False
user_0334,2025-08,Basic,True
user_0245,2025-12,Advanced,True
user_0392,2025-09,Intermediate,True
user_0601,2025-12,Beginner,True
user_0263,2025-12,Champion,True
user_0620,2025-02,Basic,True
user_0138,2025-10,Basic,True
user_0130,2025-06,Beginner,True
user_0283,2025-09,Basic,True
user_0090,2025-09,Intermediate,True
user_0110,2025-01,Advanced,True
user_0395,2025-08,Sleeper,False
user_0705,2025-06,Intermediate,True
user_0321,2025-07,Beginner,True
user_0111,2025-10,Basic,True
user_0694,2025-11,Intermediate,True
user_0454,2025-06,No Use,False
user_0099,2025-04,Advanced,True
user_0202,2025-08,No Use,False
user_0410,2025-02,Advanced,True
user_0387,2025-10,Intermediate,True
user_0654,2025-02,Basic,True
user_0378,2025-06,Advanced,True
user_0244,2025-03,Intermediate,True
user_0364,2025-09,Sleeper,False
user_0520,2025-05,Intermediate,True
user_0774,2025-08,Beginner,True
user_0283,2025-11,Advanced,True
user_0701,2025-07,Sleeper,False
user_0502,2025-08,Beginner,True
user_0486,2025-08,Sleeper,False
user_0756,2025-07,No Use,False
user_0482,2025-08,Basic,True
user_0352,2025-07,No Use,False
user_0683,2025-08,Champion,True
user_0407,2025-10,Beginner,True
user_0288,2025-03,Beginner,True
user_0222,2025-08,Basic,True
user_0635,2025-03,Basic,True
user_0160,2025-10,Beginner,True
user_0224,2025-02,Basic,True
user_0681,2025-07,Intermediate,True
user_0210,2025-10,Sleeper,False
user_0041,2025-10,Intermediate,True
user_0224,2025-01,Basic,True
user_0251,2025-04,Advanced,True
user_0629,2025-06,Intermediate,True
user_0600,2025-08,Advanced,True
user_0468,2025-07,Sleeper,False
user_0408,2025-12,Advanced,True
user_0652,2025-03,Sleeper,False
user_0537,2025-10,No Use,False
user_0280,2025-03,Basic,True
user_0690,2025-04,Sleeper,False
user_0037,2025-12,Basic,True
user_0761,2025-02,Intermediate,True
user_0728,2025-10,Beginner,True
user_0762,2025-07,Intermediate,True
user_0079,2025-07,No Use,False
user_0790,2025-04,Sleeper,False
user_0653,2025-01,Beginner,True
user_0036,2025-06,Basic,True
user_0676,2025-01,No Use,False
user_0446,2025-09,No Use,False
user_0587,2025-03,Advanced,True
user_0524,2025-04,Basic,True
user_0026,2025-02,Intermediate,True
user_0574,2025-09,No Use,False
user_0368,2025-02,Beginner,True
user_0694,2025-08,Advanced,True
user_0330,2025-12,Advanced,True
user_0406,2025-05,Sleeper,False
user_0711,2025-08,Sleeper,False
user_0723,2025-03,Beginner,True
user_0019,2025-02,Basic,True
user_0475,2025-08,Basic,True
user_0681,2025-10,Intermediate,True
user_0473,2025-12,Basic,True
user_0787,2025-10,Basic,True
user_0549,2025-01,Sleeper,False
user_0755,2025-09,Advanced,True
user_0612,2025-01,Basic,True
user_0295,2025-10,Intermediate,True
user_0282,2025-02,Basic,True
user_0312,2025-01,Advanced,True
user_0377,2025-04,Basic,True
user_0474,2025-02,Sleeper,False
user_0291,2025-06,No Use,False
user_0110,2025-02,Advanced,True
user_0725,2025-09,No Use,False
user_0647,2025-02,Beginner,True
user_0333,2025-07,Advanced,True
user_0238,2025-03,Advanced,True
user_0477,2025-03,Advanced,True
user_0800,2025-02,Sleeper,False
user_0326,2025-05,Intermediate,True
user_0302,2025-02,Beginner,True
user_0020,2025-05,Basic,True
user_0119,2025-01,Basic,True
user_0039,2025-11,Sleeper,False
user_0535,2025-03,Sleeper,False
user_0533,2025-11,No Use,False
user_0784,2025-03,Basic,True
user_0516,2025-04,Basic,True
user_0509,2025-05,Sleeper,False
user_0744,2025-12,Intermediate,True
user_0319,2025-10,Intermediate,True
user_0789,2025-09,No Use,False
user_0294,2025-01,Intermediate,True
user_0592,2025-09,No Use,False
user_0180,2025-10,Beginner,True
user_0426,2025-05,Basic,True
user_0788,2025-04,Beginner,True
user_0512,2025-05,Basic,True
user_0485,2025-12,Basic,True
user_0177,2025-04,Basic,True
user_0631,2025-01,Beginner,True
user_0302,2025-09,Beginner,True
user_0626,2025-10,Intermediate,True
user_0409,2025-11,Advanced,True
user_0271,2025-09,Sleeper,False
user_0754,2025-02,No Use,False
user_0241,2025-04,Basic,True
user_0043,2025-07,Basic,True
user_0488,2025-05,Beginner,True
user_0489,2025-10,Beginner,True
user_0509,2025-08,Beginner,True
user_0535,2025-08,Sleeper,False
user_0455,2025-05,Advanced,True
user_0652,2025-05,No Use,False
user_0580,2025-10,Intermediate,True
user_0584,2025-06,Beginner,True
user_0237,2025-12,Beginner,True
user_0517,2025-05,Basic,True
user_0009,2025-01,Beginner,True
user_0663,2025-05,Basic,True
user_0167,2025-04,Basic,True
user_0493,2025-08,Beginner,True
user_0006,2025-09,Basic,True
user_0281,2025-02,Advanced,True
user_0016,2025-04,Intermediate,True
user_0412,2025-02,No Use,False
user_0753,2025-08,Beginner,True
user_0467,2025-05,No Use,False
user_0456,2025-07,No Use,False
user_0175,2025-09,Basic,True
user_0181,2025-02,Sleeper,False
user_0583,2025-04,Basic,True
user_0518,2025-07,No Use,False
user_0772,2025-10,No Use,False
user_0314,2025-11,No Use,False
user_0649,2025-01,Sleeper,False
user_0573,2025-02,Advanced,True
user_0611,2025-12,Advanced,True
user_0413,2025-02,Beginner,True
user_0090,2025-01,Basic,True
user_0067,2025-06,Sleeper,False
user_0702,2025-09,Advanced,True
user_0548,2025-11,Intermediate,True
user_0040,2025-12,Basic,True
user_0669,2025-04,Advanced,True
user_0766,2025-04,Intermediate,True
user_0529,2025-04,Advanced,True
user_0799,2025-07,Beginner,True
user_0486,2025-12,Intermediate,True
user_0791,2025-04,Intermediate,True
user_0580,2025-03,Beginner,True
user_0789,2025-03,Basic,True
user_0088,2025-06,Beginner,True
user_0723,2025-10,Intermediate,True
user_0643,2025-09,Advanced,True
user_0796,2025-03,No Use,False
user_0720,2025-04,Beginner,True
user_0614,2025-07,Beginner,True
user_0428,2025-12,Basic,True
user_0243,2025-01,No Use,False
user_0581,2025-05,Basic,True
user_0297,2025-12,Basic,True
user_0370,2025-03,Intermediate,True
user_0496,2025-07,No Use,False
user_0596,2025-03,Beginner,True
user_0613,2025-12,Basic,True
user_0264,2025-02,Basic,True
user_0768,2025-03,Sleeper,False
user_0086,2025-02,Basic,True
user_0485,2025-06,Intermediate,True
user_0492,2025-06,Basic,True
user_0143,2025-02,Basic,True
user_0572,2025-09,Beginner,True
user_0351,2025-05,Intermediate,True
user_0239,2025-03,No Use,False
user_0638,2025-10,No Use,False
user_0342,2025-11,Intermediate,True
user_0515,2025-06,Champion,True
user_0177,2025-03,Basic,True
user_0216,2025-10,Sleeper,False
user_0662,2025-08,Sleeper,False
user_0504,2025-07,No Use,False
user_0076,2025-01,Beginner,True
user_0698,2025-10,Beginner,True
user_0169,2025-07,Intermediate,True
user_0420,2025-09,Beginner,True
user_0210,2025-08,No Use,False
user_0723,2025-08,Intermediate,True
user_0215,2025-04,Basic,True
user_0431,2025-01,Advanced,True
user_0229,2025-04,Basic,True
user_0441,2025-04,Advanced,True
user_0011,2025-05,Basic,True
user_0604,2025-06,Champion,True
user_0077,2025-07,Champion,True
user_0319,2025-02,Sleeper,False
user_0155,2025-08,Beginner,True
user_0055,2025-12,Intermediate,True
user_0029,2025-03,Beginner,True
user_0003,2025-09,Sleeper,False
user_0190,2025-08,Basic,True
user_0496,2025-10,No Use,False
user_0604,2025-02,Intermediate,True
user_0397,2025-12,Basic,True
user_0509,2025-12,No Use,False
user_0441,2025-01,Advanced,True
user_0291,2025-03,Basic,True
user_0775,2025-10,Basic,True
user_0135,2025-04,Basic,True
user_0428,2025-08,Advanced,True
user_0583,2025-01,Basic,True
user_0033,2025-12,Champion,True
user_0720,2025-08,Basic,True
user_0266,2025-10,Intermediate,True
user_0172,2025-11,Beginner,True
user_0044,2025-05,No Use,False
user_0030,2025-04,Advanced,True
user_0207,2025-08,Advanced,True
user_0448,2025-07,No Use,False
user_0281,2025-10,Intermediate,True
user_0269,2025-11,Advanced,True
user_0668,2025-03,Beginner,True
ghost_03,2025-09,Intermediate,False
user_0146,2025-07,Intermediate,True
user_0036,2025-08,Basic,True
user_0117,2025-11,Advanced,True
user_0710,2025-12,Basic,True
user_0632,2025-01,Beginner,True
user_0021,2025-05,No Use,False
user_0775,2025-11,Intermediate,True
user_0783,2025-09,Basic,True
user_0025,2025-11,Basic,True
user_0362,2025-10,Intermediate,True
user_0593,2025-12,Champion,True
user_0486,2025-04,Sleeper,False
user_0716,2025-06,No Use,False
user_0165,2025-04,Basic,True
user_0458,2025-01,Basic,True
user_0508,2025-09,No Use,False
user_0341,2025-09,No Use,False
user_0017,2025-08,Basic,True
user_0222,2025-01,Beginner,True
user_0374,2025-03,No Use,False
user_0103,2025-07,Beginner,True
user_0257,2025-11,Basic,True
user_0229,2025-07,Basic,True
user_0142,2025-09,Beginner,True
user_0605,2025-07,Advanced,True
user_0126,2025-02,Basic,True
user_0210,2025-07,No Use,False
user_0309,2025-05,Sleeper,False
user_0099,2025-03,Advanced,True
user_0449,2025-10,Beginner,True
user_0309,2025-08,Sleeper,False
user_0046,2025-02,Beginner,True
user_0422,2025-11,Sleeper,False
user_0721,2025-07,No Use,False
user_0776,2025-04,Intermediate,True
user_0583,2025-03,Basic,True
user_0616,2025-11,Sleeper,False
user_0549,2025-10,Beginner,True
user_0058,2025-02,Basic,True
user_0263,2025-11,Champion,True
user_0672,2025-01,Sleeper,False
user_0555,2025-07,Beginner,True
user_0708,2025-05,No Use,False
user_0504,2025-08,No Use,False
user_0390,2025-03,Beginner,True
user_0154,2025-03,Sleeper,False
user_0366,2025-02,Beginner,True
user_0182,2025-12,Beginner,True
user_0363,2025-04,Intermediate,True
user_0536,2025-08,No Use,False
user_0767,2025-05,Beginner,True
user_0690,2025-02,No Use,False
user_0697,2025-02,Beginner,True
user_0537,2025-02,Sleeper,False
user_0256,2025-09,Intermediate,True
user_0637,2025-08,Basic,True
user_0025,2025-12,Basic,True
user_0398,2025-12,Basic,True
user_0192,2025-08,Champion,True
user_0430,2025-08,Beginner,True
user_0341,2025-08,No Use,False
user_0507,2025-10,Beginner,True
user_0164,2025-11,Intermediate,True
user_0204,2025-11,No Use,False
user_0260,2025-05,Basic,True
user_0206,2025-09,Advanced,True
user_0080,2025-05,Advanced,True
user_0031,2025-06,Basic,True
user_0516,2025-08,Sleeper,False
user_0794,2025-07,Beginner,True
user_0607,2025-05,Beginner,True
user_0056,2025-09,Beginner,True
user_0161,2025-08,Intermediate,True
user_0555,2025-03,Basic,True
user_0307,2025-11,Intermediate,True
user_0363,2025-03,Basic,True
user_0418,2025-05,Sleeper,False
user_0488,2025-02,Basic,True
user_0152,2025-10,Advanced,True
user_0272,2025-07,No Use,False
user_0331,2025-03,Basic,True
user_0159,2025-07,Champion,True
user_0399,2025-12,Basic,True
user_0647,2025-12,Intermediate,True
user_0093,2025-10,Basic,True
user_0135,2025-01,No Use,False
user_0003,2025-06,Beginner,True
user_0710,2025-05,Beginner,True
user_0583,2025-02,Basic,True
user_0335,2025-06,Beginner,True
user_0492,2025-08,Advanced,True
user_0477,2025-11,Beginner,True
user_0681,2025-03,Advanced,True
user_0483,2025-02,Basic,True
user_0135,2025-03,Basic,True
user_0412,2025-09,Basic,True
user_0133,2025-02,Intermediate,True
user_0605,2025-05,Intermediate,True
user_0454,2025-11,No Use,False
user_0008,2025-08,Beginner,True
user_0504,2025-06,No Use,False
user_0705,2025-04,Advanced,True
user_0328,2025-02,Beginner,True
user_0132,2025-01,Beginner,True
user_0397,2025-11,Basic,True
user_0195,2025-05,Basic,True
user_0238,2025-06,Advanced,True
user_0724,2025-09,Sleeper,False
user_0764,2025-12,No Use,False
user_0257,2025-06,Beginner,True
user_0413,2025-08,No Use,False
user_0779,2025-11,Advanced,True
user_0739,2025-12,Beginner,True
user_0472,2025-12,Beginner,True
user_0634,2025-02,Intermediate,True
user_0578,2025-04,Sleeper,False
user_0486,2025-11,Intermediate,True
user_0363,2025-05,Advanced,True
user_0011,2025-06,Basic,True
user_0075,2025-09,No Use,False
user_0466,2025-01,Basic,True
user_0439,2025-04,Beginner,True
user_0010,2025-01,Beginner,True
user_0305,2025-09,Intermediate,True
user_0747,2025-03,Beginner,True
user_0301,2025-04,Basic,True
user_0775,2025-12,Intermediate,True
user_0761,2025-11,Intermediate,True
user_0484,2025-03,Beginner,True
user_0772,2025-05,No Use,False
user_0448,2025-04,Basic,True
user_0706,2025-01,No Use,False
user_0603,2025-08,No Use,False
user_0718,2025-07,Advanced,True
user_0032,2025-01,Advanced,True
user_0159,2025-05,Champion,True
user_0184,2025-06,Basic,True
user_0493,2025-10,Beginner,True
user_0062,2025-12,No Use,False
user_0601,2025-05,Champion,True
user_0502,2025-11,Beginner,True
user_0142,2025-11,Beginner,True
user_0738,2025-02,Sleeper,False
user_0746,2025-02,Beginner,True
user_0589,2025-06,Advanced,True
user_0136,2025-03,Advanced,True
user_0643,2025-06,Advanced,True
user_0627,2025-06,Beginner,True
user_0356,2025-07,Sleeper,False
user_0628,2025-06,Intermediate,True
user_0718,2025-04,Beginner,True
user_0221,2025-06,Basic,True
user_0770,2025-02,Sleeper,False
user_0071,2025-04,Sleeper,False
user_0753,2025-11,Beginner,True
user_0095,2025-10,Basic,True
user_0795,2025-08,Intermediate,True
user_0257,2025-08,Beginner,True
user_0362,2025-08,Intermediate,True
user_0248,2025-10,Basic,True
user_0610,2025-04,No Use,False
user_0708,2025-01,No Use,False
user_0559,2025-09,Beginner,True
user_0271,2025-03,Basic,True
user_0351,2025-02,Intermediate,True
user_0211,2025-02,Intermediate,True
user_0124,2025-07,Advanced,True
user_0489,2025-09,Beginner,True
user_0676,2025-02,No Use,False
user_0278,2025-12,Basic,True
user_0186,2025-05,Intermediate,True
user_0394,2025-05,No Use,True
user_0631,2025-12,Beginner,True
user_0674,2025-09,Intermediate,True
user_0680,2025-07,Basic,True
user_0279,2025-07,No Use,False
user_0260,2025-08,Basic,True
user_0756,2025-08,No Use,False
user_0048,2025-12,Beginner,True
user_0428,2025-01,Basic,True
user_0260,2025-04,Basic,True
user_0677,2025-06,Basic,True
user_0451,2025-01,Beginner,True
user_0551,2025-05,Beginner,True
user_0032,2025-11,Intermediate,True
user_0221,2025-11,Intermediate,True
user_0056,2025-06,Beginner,True
user_0590,2025-08,Intermediate,True
user_0542,2025-07,Sleeper,False
user_0642,2025-12,No Use,False
user_0681,2025-05,Intermediate,True
user_0675,2025-04,No Use,False
user_0408,2025-07,Champion,True
user_0551,2025-03,Beginner,True
user_0693,2025-11,No Use,False
user_0267,2025-05,Basic,True
user_0678,2025-02,Sleeper,False
user_0550,2025-08,Basic,True
user_0016,2025-08,Intermediate,True
user_0406,2025-04,Sleeper,False
user_0226,2025-05,No Use,False
user_0476,2025-01,No Use,False
user_0004,2025-02,Beginner,True
user_0096,2025-08,Advanced,True
user_0743,2025-09,Beginner,True
user_0610,2025-08,No Use,False
user_0460,2025-01,Intermediate,True
user_0108,2025-12,Basic,True
user_0493,2025-01,Basic,True
user_0621,2025-08,Champion,True
user_0299,2025-01,Beginner,True
user_0620,2025-09,No Use,False
user_0246,2025-04,Sleeper,False
user_0462,2025-10,Advanced,True
user_0442,2025-05,No Use,False
user_0263,2025-08,Advanced,True
user_0745,2025-01,Intermediate,True
user_0077,2025-09,Champion,True
user_0314,2025-02,Sleeper,False
user_0454,2025-09,No Use,False
user_0101,2025-11,Advanced,True
user_0770,2025-10,Beginner,True
user_0450,2025-05,Basic,True
user_0362,2025-02,Beginner,True
user_0335,2025-08,No Use,False
user_0105,2025-04,No Use,False
user_0135,2025-11,Intermediate,True
user_0225,2025-12,Beginner,True
user_0385,2025-03,Beginner,True
user_0267,2025-01,Beginner,True
user_0266,2025-07,No Use,False
user_0225,2025-04,Basic,True
user_0552,2025-02,Sleeper,False
user_0524,2025-08,Beginner,True
user_0506,2025-06,Basic,True
user_0223,2025-02,Advanced,True
user_0357,2025-10,Advanced,True
user_0640,2025-02,Beginner,True
user_0465,2025-02,Sleeper,False
user_0401,2025-02,Intermediate,True
user_0237,2025-09,No Use,False
user_0442,2025-09,Beginner,True
user_0651,2025-02,Advanced,True
user_0360,2025-07,No Use,False
user_0175,2025-04,Sleeper,False
user_0182,2025-09,Beginner,True
user_0220,2025-03,Basic,True
user_0707,2025-06,Basic,True
user_0232,2025-08,Basic,True
user_0786,2025-02,Beginner,True
user_0185,2025-03,Basic,True
user_0790,2025-10,Beginner,True
user_0454,2025-03,No Use,False
user_0742,2025-11,Sleeper,False
user_0719,2025-03,Beginner,True
user_0407,2025-09,Champion,True
user_0503,2025-03,Beginner,True
user_0417,2025-07,Basic,True
user_0244,2025-12,Intermediate,True
user_0762,2025-05,Sleeper,False
user_0488,2025-03,Beginner,True
user_0094,2025-07,No Use,False
user_0432,2025-07,Basic,True
user_0174,2025-10,Intermediate,True
user_0546,2025-06,Basic,True
user_0559,2025-04,Sleeper,False
user_0365,2025-02,No Use,False
user_0162,2025-06,Basic,True
user_0658,2025-06,Basic,True
user_0522,2025-01,Intermediate,True
user_0335,2025-09,No Use,False
user_0648,2025-06,Beginner,True
user_0030,2025-09,Advanced,True
user_0579,2025-06,Basic,True
user_0252,2025-12,Intermediate,True
user_0400,2025-01,Beginner,True
user_0283,2025-03,Basic,True
user_0138,2025-07,Basic,True
user_0275,2025-05,Sleeper,False
user_0614,2025-06,Beginner,True
user_0362,2025-06,Basic,True
user_0311,2025-04,Beginner,True
user_0122,2025-01,Sleeper,False
user_0185,2025-04,Basic,True
user_0573,2025-09,Basic,True
